JAPANESE_ja_Hani_x_jsource
===========================

Characters include in the JAPANESE_ja_Hani_x_jsource ja_Hani_x_jsource set
===========================================================================

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
00816b           腫
00816d..008171   腭 腮 腯 腰 腱
008174           腴
008177..00817a   腷 腸 腹 腺
00817f..008186   腿 膀 膁 膂 膃 膄 膅 膆
008188           膈
00818a..00818b   膊 膋
00818e..008190   膎 膏 膐
008193           膓
008195..008196   膕 膖
008198           膘
00819a..00819e   膚 膛 膜 膝 膞
0081a0           膠
0081a2..0081a4   膢 膣 膤
0081a8..0081a9   膨 膩
0081ae           膮
0081b0           膰
0081b2..0081b5   膲 膳 膴 膵
0081b8           膸
0081ba..0081bb   膺 膻
0081bd..0081c3   膽 膾 膿 臀 臁 臂 臃
0081c5..0081c6   臅 臆
0081c8..0081cb   臈 臉 臊 臋
0081cd..0081cf   臍 臎 臏
0081d1           臑
0081d3           臓
0081d5..0081db   臕 臖 臗 臘 臙 臚 臛
0081dd..0081e1   臝 臞 臟 臠 臡
0081e3..0081e5   臣 臤 臥
0081e7..0081e8   臧 臨
0081ea..0081ed   自 臫 臬 臭
0081f0..0081f6   臰 臱 臲 至 致 臵 臶
0081f8..008205   臸 臹 臺 臻 臼 臽 臾 臿 舀 舁 舂 舃 舄 舅
008207..00820a   與 興 舉 舊
00820c..008210   舌 舍 舎 舏 舐
008212..008214   舒 舓 舔
008216..00821f   舖 舗 舘 舙 舚 舛 舜 舝 舞 舟
008221..008222   舡 舢
008228..00822c   舨 舩 航 舫 般
00822e           舮
008232..00823a   舲 舳 舴 舵 舶 舷 舸 船 舺
00823c           舼
008240           艀
008243..008247   艃 艄 艅 艆 艇
008249           艉
00824b           艋
00824e..00824f   艎 艏
008251           艑
008256..00825a   艖 艗 艘 艙 艚
00825c..00825d   艜 艝
00825f..008260   艟 艠
008262..008264   艢 艣 艤
008266..008268   艦 艧 艨
00826a..00826b   艪 艫
00826d..00826f   艭 艮 良
008271..008272   艱 色
008274           艴
008276..008279   艶 艷 艸 艹
00827b           艻
00827d..008281   艽 艾 艿 芀 芁
008283..008284   芃 芄
008287           芇
008289..00828b   芉 芊 芋
00828d..00828e   芍 芎
008291..008294   芑 芒 芓 芔
008296           芖
008298..00829b   芘 芙 芚 芛
00829d           芝
00829f..0082a1   芟 芠 芡
0082a3..0082b4   芣 芤 芥 芦 芧 芨 芩 芪 芫 芬 芭 芮 芯 芰 花 芲 芳 芴
0082b7..0082bf   芷 芸 芹 芺 芻 芼 芽 芾 芿
0082c5..0082c6   苅 苆
0082d0..0082d5   苐 苑 苒 苓 苔 苕
0082d7           苗
0082d9..0082dc   苙 苚 苛 苜
0082de..0082e8   苞 苟 苠 苡 苢 苣 苤 若 苦 苧 苨
0082ea..0082eb   苪 苫
0082ed           苭
0082ef           苯
0082f1           英
0082f3..0082f4   苳 苴
0082f6..0082f7   苶 苷
0082f9..0082fb   苹 苺 苻
0082fd..0082fe   苽 苾
008300..00830c   茀 茁 茂 范 茄 茅 茆 茇 茈 茉 茊 茋 茌
00830e           茎
008316..008318   茖 茗 茘
00831b..00831f   茛 茜 茝 茞 茟
008321..008323   茡 茢 茣
008328           茨
00832b..00833a   茫 茬 茭 茮 茯 茰 茱 茲 茳 茴 茵 茶 茷 茸 茹 茺
00833c..00833d   茼 茽
008340           荀
008342..008345   荂 荃 荄 荅
008347           荇
008349..00834a   草 荊
00834d..008358   荍 荎 荏 荐 荑 荒 荓 荔 荕 荖 荗 荘
008362..008363   荢 荣
008370           荰
008373           荳
008375           荵
008377..008378   荷 荸
00837b..00837d   荻 荼 荽
00837f..008380   荿 莀
008382           莂
008384..008387   莄 莅 莆 莇
008389..00838a   莉 莊
00838d..00838e   莍 莎
008392..008396   莒 莓 莔 莕 莖
008398..0083a0   莘 莙 莚 莛 莜 莝 莞 莟 莠
0083a2           莢
0083a6..0083ad   莦 莧 莨 莩 莪 莫 莬 莭
0083b1           莱
0083b5           莵
0083bd..0083c1   莽 莾 莿 菀 菁
0083c5           菅
0083c7           菇
0083c9..0083ca   菉 菊
0083cc           菌
0083ce..0083d1   菎 菏 菐 菑
0083d3..0083d4   菓 菔
0083d6           菖
0083d8           菘
0083dc..0083dd   菜 菝
0083df..0083e1   菟 菠 菡
0083e5           菥
0083e8..0083eb   菨 菩 菪 菫
0083ef..0083f2   華 菰 菱 菲
0083f4           菴
0083f6..0083f9   菶 菷 菸 菹
0083fb..0083fd   菻 菼 菽
008401           萁
008403..008404   萃 萄
008406..008407   萆 萇
00840a..00840f   萊 萋 萌 萍 萎 萏
008411           萑
008413           萓
008415           萕
008417           萗
008419           萙
008420           萠
008422           萢
008429..00842a   萩 萪
00842c           萬
00842f           萯
008431           萱
008435           萵
008438..008439   萸 萹
00843c..00843d   萼 落
008445..00844a   葅 葆 葇 葈 葉 葊
00844d..00844f   葍 葎 葏
008451..008452   葑 葒
008456..00845c   葖 著 葘 葙 葚 葛 葜
00845f..008467   葟 葠 葡 葢 董 葤 葥 葦 葧
008469..008471   葩 葪 葫 葬 葭 葮 葯 葰 葱
008473..00847a   葳 葴 葵 葶 葷 葸 葹 葺
00847c..00847d   葼 葽
008481..008482   蒁 蒂
008484..008485   蒄 蒅
00848b           蒋
008490           蒐
008492..008495   蒒 蒓 蒔 蒕
008497           蒗
008499           蒙
00849c           蒜
00849e..00849f   蒞 蒟
0084a1           蒡
0084a6           蒦
0084a8..0084aa   蒨 蒩 蒪
0084ad           蒭
0084af           蒯
0084b1..0084b2   蒱 蒲
0084b4           蒴
0084b8..0084c2   蒸 蒹 蒺 蒻 蒼 蒽 蒾 蒿 蓀 蓁 蓂
0084c4           蓄
0084c6..0084d1   蓆 蓇 蓈 蓉 蓊 蓋 蓌 蓍 蓎 蓏 蓐 蓑
0084d3           蓓
0084d6           蓖
0084d9..0084da   蓙 蓚
0084dc           蓜
0084e7           蓧
0084ea           蓪
0084ec           蓬
0084ee..0084f2   蓮 蓯 蓰 蓱 蓲
0084f4           蓴
0084f7           蓷
0084fa..0084fd   蓺 蓻 蓼 蓽
0084ff..008500   蓿 蔀
008502..008503   蔂 蔃
008506..008507   蔆 蔇
00850c           蔌
00850e           蔎
008510..008511   蔐 蔑
008513..008515   蔓 蔔 蔕
008517..008518   蔗 蔘
00851a..00851c   蔚 蔛 蔜
00851e..00851f   蔞 蔟
008521..008527   蔡 蔢 蔣 蔤 蔥 蔦 蔧
00852a..00852d   蔪 蔫 蔬 蔭
00852f           蔯
008532..008536   蔲 蔳 蔴 蔵 蔶
00853d..008541   蔽 蔾 蔿 蕀 蕁
008543           蕃
008546           蕆
008548..00854b   蕈 蕉 蕊 蕋
00854e..008553   蕎 蕏 蕐 蕑 蕒 蕓
008555..00855a   蕕 蕖 蕗 蕘 蕙 蕚
00855c..008564   蕜 蕝 蕞 蕟 蕠 蕡 蕢 蕣 蕤
008568..00856b   蕨 蕩 蕪 蕫
00856d           蕭
00856f           蕯
008577           蕷
008579..00857b   蕹 蕺 蕻
00857d..008581   蕽 蕾 蕿 薀 薁
008584..00858c   薄 薅 薆 薇 薈 薉 薊 薋 薌
00858f..008591   薏 薐 薑
008593..008594   薓 薔
008597..008599   薗 薘 薙
00859b..00859d   薛 薜 薝
00859f..0085a0   薟 薠
0085a2           薢
0085a4..0085b0   薤 薥 薦 薧 薨 薩 薪 薫 薬 薭 薮 薯 薰
0085b4           薴
0085b6..0085ba   薶 薷 薸 薹 薺
0085bc..0085bf   薼 薽 薾 薿
0085c1..0085c2   藁 藂
0085c7           藇
0085c9..0085cb   藉 藊 藋
0085cd..0085d0   藍 藎 藏 藐
0085d5           藕
0085d8..0085da   藘 藙 藚
0085dc..0085dd   藜 藝
0085df..0085e1   藟 藠 藡
0085e4..0085e6   藤 藥 藦
0085e8..0085ea   藨 藩 藪
0085ed           藭
0085f3           藳
0085f6..0085f7   藶 藷
0085f9..0085fc   藹 藺 藻 藼
0085fe..008600   藾 藿 蘀
008602           蘂
008604..008607   蘄 蘅 蘆 蘇
00860a..00860b   蘊 蘋
00860d..00860e   蘍 蘎
008610..008613   蘐 蘑 蘒 蘓
008616..00861b   蘖 蘗 蘘 蘙 蘚 蘛
00861e           蘞
008621..008622   蘡 蘢
008624           蘤
008627           蘧
008629           蘩
00862d           蘭
00862f..008630   蘯 蘰
008636           蘶
008638..00863a   蘸 蘹 蘺
00863c..00863d   蘼 蘽
00863f..008642   蘿 虀 虁 虂
008646           虆
00864d..00864e   虍 虎
008650           虐
008652..008664   虒 虓 虔 處 虖 虗 虘 虙 虚 虛 虜 虝 虞 號 虠 虡 虢 虣 虤
008667           虧
008669           虩
00866b..00866c   虫 虬
00866f           虯
008671           虱
008675..008677   虵 虶 虷
008679..00867b   虹 虺 虻
008687..00868d   蚇 蚈 蚉 蚊 蚋 蚌 蚍
008691           蚑
008693           蚓
008695..008696   蚕 蚖
008698           蚘
00869a           蚚
00869c..00869d   蚜 蚝
0086a1           蚡
0086a3..0086a4   蚣 蚤
0086a6..0086ab   蚦 蚧 蚨 蚩 蚪 蚫
0086ad           蚭
0086af..0086b1   蚯 蚰 蚱
0086b3..0086b9   蚳 蚴 蚵 蚶 蚷 蚸 蚹
0086bf..0086c1   蚿 蛀 蛁
0086c3..0086c7   蛃 蛄 蛅 蛆 蛇
0086c9           蛉
0086cb           蛋
0086cd..0086ce   蛍 蛎
0086d1..0086d2   蛑 蛒
0086d4..0086d5   蛔 蛕
0086d7           蛗
0086d9..0086dc   蛙 蛚 蛛 蛜
0086de..0086e0   蛞 蛟 蛠
0086e3..0086e7   蛣 蛤 蛥 蛦 蛧
0086e9           蛩
0086ec..0086ef   蛬 蛭 蛮 蛯
0086f8..0086fe   蛸 蛹 蛺 蛻 蛼 蛽 蛾
008700           蜀
008702..00870b   蜂 蜃 蜄 蜅 蜆 蜇 蜈 蜉 蜊 蜋
00870d..008714   蜍 蜎 蜏 蜐 蜑 蜒 蜓 蜔
008718..00871a   蜘 蜙 蜚
00871c           蜜
00871e..00871f   蜞 蜟
008721           蜡
008723           蜣
008725           蜥
008728..008729   蜨 蜩
00872e..00872f   蜮 蜯
008731..008732   蜱 蜲
008734           蜴
008737           蜷
008739..008740   蜹 蜺 蜻 蜼 蜽 蜾 蜿 蝀
008743           蝃
008745           蝅
008749           蝉
00874b..00874e   蝋 蝌 蝍 蝎
008751           蝑
008753           蝓
008755           蝕
008757..008759   蝗 蝘 蝙
00875d           蝝
00875f..008761   蝟 蝠 蝡
008763..008766   蝣 蝤 蝥 蝦
008768           蝨
00876a           蝪
00876e..00876f   蝮 蝯
008771..008772   蝱 蝲
008774           蝴
008776           蝶
008778           蝸
00877b..00877c   蝻 蝼
00877f           蝿
008782..008789   螂 螃 螄 螅 螆 螇 螈 螉
00878b..00878d   螋 螌 融
008790           螐
008793           螓
008795           螕
008797..008799   螗 螘 螙
00879e..0087a0   螞 螟 螠
0087a2..0087a3   螢 螣
0087a7           螧
0087ab..0087af   螫 螬 螭 螮 螯
0087b1           螱
0087b3           螳
0087b5           螵
0087ba..0087bb   螺 螻
0087bd..0087c1   螽 螾 螿 蟀 蟁
0087c4           蟄
0087c6..0087cb   蟆 蟇 蟈 蟉 蟊 蟋
0087ce           蟎
0087d0           蟐
0087d2           蟒
0087d5..0087d6   蟕 蟖
0087d9..0087da   蟙 蟚
0087dc           蟜
0087df..0087e0   蟟 蟠
0087e2..0087e6   蟢 蟣 蟤 蟥 蟦
0087ea..0087ed   蟪 蟫 蟬 蟭
0087ef           蟯
0087f1..0087f3   蟱 蟲 蟳
0087f5..0087fb   蟵 蟶 蟷 蟸 蟹 蟺 蟻
0087fe..0087ff   蟾 蟿
008801           蠁
008803           蠃
008805..008806   蠅 蠆
008809..00880b   蠉 蠊 蠋
00880d..008816   蠍 蠎 蠏 蠐 蠑 蠒 蠓 蠔 蠕 蠖
008818..00881c   蠘 蠙 蠚 蠛 蠜
00881e..00881f   蠞 蠟
008821..008823   蠡 蠢 蠣
008827..008828   蠧 蠨
00882d..00882e   蠭 蠮
008830..008832   蠰 蠱 蠲
008835..008836   蠵 蠶
008839..00883c   蠹 蠺 蠻 蠼
008840..008846   血 衁 衂 衃 衄 衅 衆
008848..00884e   衈 衉 衊 衋 行 衍 衎
008851..008853   衑 衒 術
008855..008864   衕 衖 街 衘 衙 衚 衛 衜 衝 衞 衟 衠 衡 衢 衣 衤
008868..008869   表 衩
00886b           衫
00886f..008872   衯 衰 衱 衲
008875           衵
008877           衷
008879           衹
00887b           衻
00887d..008882   衽 衾 衿 袀 袁 袂
008888           袈
00888b           袋
00888d           袍
008892           袒
008896..00889c   袖 袗 袘 袙 袚 袛 袜
00889e..0088a0   袞 袟 袠
0088a2           袢
0088a4           袤
0088a8           袨
0088aa..0088ab   袪 被
0088ae           袮
0088b0..0088b1   袰 袱
0088b4..0088b5   袴 袵
0088b7           袷
0088ba           袺
0088bc..0088c5   袼 袽 袾 袿 裀 裁 裂 裃 裄 装
0088ca..0088cf   裊 裋 裌 裍 裎 裏
0088d1..0088d5   裑 裒 裓 裔 裕
0088d8..0088d9   裘 裙
0088db..0088df   裛 補 裝 裞 裟
0088e1           裡
0088e7..0088e8   裧 裨
0088ef..0088f5   裯 裰 裱 裲 裳 裴 裵
0088f7..0088f9   裷 裸 裹
0088fc..0088fe   裼 製 裾
008901..008902   褁 褂
008904           褄
008906..008907   褆 複
00890a           褊
00890c..008910   褌 褍 褎 褏 褐
008912..008913   褒 褓
008915..008916   褕 褖
008918..00891a   褘 褙 褚
00891c..00891e   褜 褝 褞
008920           褠
008925..008928   褥 褦 褧 褨
00892a..00892b   褪 褫
008930..008932   褰 褱 褲
008935..00893b   褵 褶 褷 褸 褹 褺 褻
00893e           褾
008940..008946   襀 襁 襂 襃 襄 襅 襆
008949           襉
00894c..00894d   襌 襍
00894f           襏
008952           襒
008956..008957   襖 襗
00895a..00895c   襚 襛 襜
00895e..008964   襞 襟 襠 襡 襢 襣 襤
008966           襦
00896a..00896b   襪 襫
00896d..008970   襭 襮 襯 襰
008972..008975   襲 襳 襴 襵
008977           襷
00897a..008981   襺 襻 襼 襽 襾 西 覀 要
008983           覃
008986..00898b   覆 覇 覈 覉 覊 見
00898d           覍
00898f..008990   規 覐
008993..008998   覓 覔 覕 視 覗 覘
00899a..00899c   覚 覛 覜
00899f..0089a1   覟 覠 覡
0089a5..0089a7   覥 覦 覧
0089a9..0089aa   覩 親
0089ac           覬
0089af..0089b0   覯 覰
0089b2..0089b7   覲 観 覴 覵 覶 覷
0089ba           覺
0089bc..0089bd   覼 覽
0089bf..0089c0   覿 觀
0089d2           角
0089d4..0089d8   觔 觕 觖 觗 觘
0089da           觚
0089dc..0089dd   觜 觝
0089e3           解
0089e5..0089e7   觥 触 觧
0089e9           觩
0089eb           觫
0089ed           觭
0089f1           觱
0089f3..0089f4   觳 觴
0089f6           觶
0089f8..0089f9   觸 觹
0089fd           觽
0089ff..008a00   觿 言
008a02..008a05   訂 訃 訄 訅
008a07..008a08   訇 計
008a0a           訊
008a0c           訌
008a0e..008a18   討 訏 訐 訑 訒 訓 訔 訕 訖 託 記
008a1b           訛
008a1d..008a26   訝 訞 訟 訠 訡 訢 訣 訤 訥 訦
008a2a..008a2d   訪 訫 訬 設
008a2f           訯
008a31           許
008a33..008a37   訳 訴 訵 訶 訷
008a3a..008a3e   診 註 証 訽 訾
008a40..008a41   詀 詁
008a43           詃
008a45..008a49   詅 詆 詇 詈 詉
008a4d..008a4e   詍 詎
008a50..008a58   詐 詑 詒 詓 詔 評 詖 詗 詘
008a5b..008a5e   詛 詜 詝 詞
008a60..008a63   詠 詡 詢 詣
008a65..008a67   詥 試 詧
008a69           詩
008a6b..008a6e   詫 詬 詭 詮
008a70..008a73   詰 話 該 詳
008a75..008a77   詵 詶 詷
008a79..008a7c   詹 詺 詻 詼
008a7e..008a80   詾 詿 誀
008a82..008a87   誂 誃 誄 誅 誆 誇
008a89           誉
008a8b..008a8d   誋 誌 認
008a8f..008a93   誏 誐 誑 誒 誓
008a95..008a9a   誕 誖 誗 誘 誙 誚
008a9e..008aa1   語 誟 誠 誡
008aa3..008aa9   誣 誤 誥 誦 誧 誨 誩
008aac..008ab0   説 読 誮 誯 誰
008ab2..008ab3   課 誳
008ab6..008ab7   誶 誷
008ab9           誹
008abb..008abc   誻 誼
008abe..008abf   誾 調
008ac2..008ac4   諂 諃 諄
008ac6..008acd   諆 談 諈 諉 諊 請 諌 諍
008acf..008ad7   諏 諐 諑 諒 諓 諔 諕 論 諗
008ada..008ae2   諚 諛 諜 諝 諞 諟 諠 諡 諢
008ae4           諤
008ae6..008ae7   諦 諧
008aeb..008aee   諫 諬 諭 諮
008af0..008af1   諰 諱
008af3..008af8   諳 諴 諵 諶 諷 諸
008afa           諺
008afc           諼
008afe..008b02   諾 諿 謀 謁 謂
008b04..008b07   謄 謅 謆 謇
008b0a..008b0e   謊 謋 謌 謍 謎
008b10..008b11   謐 謑
008b14           謔
008b16..008b17   謖 謗
008b19..008b21   謙 謚 講 謜 謝 謞 謟 謠 謡
008b26           謦
008b28           謨
008b2b..008b2d   謫 謬 謭
008b30           謰
008b33           謳
008b37           謷
008b39           謹
008b3c           謼
008b3e           謾
008b41..008b46   譁 譂 譃 譄 譅 譆
008b48..008b49   譈 證
008b4c..008b4f   譌 譍 譎 譏
008b51..008b54   譑 譒 譓 譔
008b56           譖
008b58..008b5c   識 譙 譚 譛 譜
008b5e..008b5f   譞 譟
008b63           譣
008b66           警
008b69           譩
008b6b..008b6d   譫 譬 譭
008b6f..008b72   譯 議 譱 譲
008b74           譴
008b76..008b79   譶 護 譸 譹
008b7c..008b81   譼 譽 譾 譿 讀 讁
008b83..008b85   讃 讄 讅
008b8a..008b90   變 讋 讌 讍 讎 讏 讐
008b92..008b96   讒 讓 讔 讕 讖
008b99..008b9a   讙 讚
008b9c..008b9f   讜 讝 讞 讟
008c37..008c3a   谷 谸 谹 谺
008c3d..008c3f   谽 谾 谿
008c41           豁
008c45..008c4c   豅 豆 豇 豈 豉 豊 豋 豌
008c4e..008c51   豎 豏 豐 豑
008c53..008c55   豓 豔 豕
008c57..008c5b   豗 豘 豙 豚 豛
008c5d           豝
008c61..008c64   象 豢 豣 豤
008c66           豦
008c68..008c6d   豨 豩 豪 豫 豬 豭
008c73           豳
008c75..008c76   豵 豶
008c78..008c7c   豸 豹 豺 豻 豼
008c7e           豾
008c82           貂
008c85..008c87   貅 貆 貇
008c89..008c8e   貉 貊 貋 貌 貍 貎
008c90           貐
008c92..008c94   貒 貓 貔
008c98..008c99   貘 貙
008c9b..008c9e   貛 貜 貝 貞
008ca0..008ca2   負 財 貢
008ca4           貤
008ca7..008cb0   貧 貨 販 貪 貫 責 貭 貮 貯 貰
008cb2..008cb4   貲 貳 貴
008cb6..008cbd   貶 買 貸 貹 貺 費 貼 貽
008cbf..008ccb   貿 賀 賁 賂 賃 賄 賅 賆 資 賈 賉 賊 賋
008ccd..008ccf   賍 賎 賏
008cd1           賑
008cd3           賓
008cd5..008cd6   賕 賖
008cd9..008cde   賙 賚 賛 賜 賝 賞
008ce0..008ce4   賠 賡 賢 賣 賤
008ce6           賦
008ce8           賨
008cea           質
008cec..008ced   賬 賭
008cef..008cf2   賯 賰 賱 賲
008cf4..008cf5   賴 賵
008cf7..008cf8   賷 賸
008cfa..008cff   賺 賻 購 賽 賾 賿
008d01           贁
008d03..008d05   贃 贄 贅
008d07..008d0b   贇 贈 贉 贊 贋
008d0d..008d10   贍 贎 贏 贐
008d12..008d14   贒 贓 贔
008d16..008d17   贖 贗
008d1b           贛
008d64..008d67   赤 赥 赦 赧
008d69           赩
008d6b..008d6e   赫 赬 赭 赮
008d70..008d71   走 赱
008d73..008d74   赳 赴
008d77           起
008d7f           赿
008d81..008d82   趁 趂
008d84..008d85   趄 超
008d88           趈
008d8a           越
008d8d           趍
008d90..008d91   趐 趑
008d95           趕
008d99           趙
008d9e..008da0   趞 趟 趠
008da3           趣
008da6           趦
008da8           趨
008dab..008dac   趫 趬
008daf           趯
008db2..008db3   趲 足
008db5           趵
008db7           趷
008db9..008dbc   趹 趺 趻 趼
008dbe           趾
008dc0           跀
008dc2           跂
008dc5..008dc8   跅 跆 跇 跈
008dca..008dcc   跊 跋 跌
008dce..008dcf   跎 跏
008dd1           跑
008dd4..008dd7   跔 跕 跖 跗
008dd9..008ddb   跙 跚 跛
008ddd           距
008ddf           跟
008de1           跡
008de3..008de5   跣 跤 跥
008de7..008de8   跧 跨
008dea..008dec   跪 跫 跬
008def..008df5   路 跰 跱 跲 跳 跴 践
008dfc..008dfd   跼 跽
008dff           跿
008e01           踁
008e04..008e06   踄 踅 踆
008e08..008e0c   踈 踉 踊 踋 踌
008e0f..008e11   踏 踐 踑
008e14           踔
008e16           踖
008e1d..008e23   踝 踞 踟 踠 踡 踢 踣
008e26..008e27   踦 踧
008e2a           踪
008e30..008e31   踰 踱
008e33..008e39   踳 踴 踵 踶 踷 踸 踹
008e3d           踽
008e40..008e42   蹀 蹁 蹂
008e44           蹄
008e47..008e50   蹇 蹈 蹉 蹊 蹋 蹌 蹍 蹎 蹏 蹐
008e54..008e55   蹔 蹕
008e59           蹙
008e5b..008e64   蹛 蹜 蹝 蹞 蹟 蹠 蹡 蹢 蹣 蹤
008e69           蹩
008e6c..008e6d   蹬 蹭
008e6f..008e72   蹯 蹰 蹱 蹲
008e74           蹴
008e76           蹶
008e79..008e7c   蹹 蹺 蹻 蹼
008e81..008e85   躁 躂 躃 躄 躅
008e87           躇
008e89..008e8b   躉 躊 躋
008e8d           躍
008e90..008e95   躐 躑 躒 躓 躔 躕
008e98..008e9b   躘 躙 躚 躛
008e9d..008e9e   躝 躞
008ea1..008ea2   躡 躢
008ea7           躧
008ea9..008eb1   躩 躪 身 躬 躭 躮 躯 躰 躱
008eb3           躳
008eb5..008eb6   躵 躶
008eba..008ebb   躺 躻
008ebe           躾
008ec0..008ec1   軀 軁
008ec3..008ec8   軃 軄 軅 軆 軇 軈
008eca..008ecd   車 軋 軌 軍
008ecf           軏
008ed1..008ed2   軑 軒
008ed4           軔
008edb..008edc   軛 軜
008edf           軟
008ee2..008ee3   転 軣
008ee8           軨
008eeb           軫
008eed..008eee   軭 軮
008ef0..008ef1   軰 軱
008ef7..008efe   軷 軸 軹 軺 軻 軼 軽 軾
008f00           輀
008f02..008f03   輂 較
008f05           輅
008f07..008f0a   輇 輈 載 輊
008f0c           輌
008f0f..008f10   輏 輐
008f12..008f19   輒 輓 輔 輕 輖 輗 輘 輙
008f1b..008f21   輛 輜 輝 輞 輟 輠 輡
008f23           輣
008f25..008f2f   輥 輦 輧 輨 輩 輪 輫 輬 輭 輮 輯
008f33..008f3b   輳 輴 輵 輶 輷 輸 輹 輺 輻
008f3e..008f47   輾 輿 轀 轁 轂 轃 轄 轅 轆 轇
008f49..008f4a   轉 轊
008f4c..008f4f   轌 轍 轎 轏
008f51..008f55   轑 轒 轓 轔 轕
008f57..008f58   轗 轘
008f5c..008f5f   轜 轝 轞 轟
008f61..008f65   轡 轢 轣 轤 轥
008f9b..008fa1   辛 辜 辝 辞 辟 辠 辡
008fa3..008fa8   辣 辤 辥 辦 辧 辨
008fad..008fb2   辭 辮 辯 辰 辱 農
008fb4..008fb8   辴 辵 辶 辷 辸
008fba..008fbc   辺 辻 込
008fbe..008fc2   达 辿 迀 迁 迂
008fc4..008fc6   迄 迅 迆
008fca..008fcb   迊 迋
008fcd..008fce   迍 迎
008fd0..008fd5   运 近 迒 迓 返 迕
008fda           迚
008fe0           迠
008fe2..008fe6   迢 迣 迤 迥 迦
008fe8..008feb   迨 迩 迪 迫
008fed..008ff1   迭 迮 迯 述 迱
008ff4..008ffb   迴 迵 迶 迷 迸 迹 迺 迻
008ffd..008ffe   追 迾
009000..009006   退 送 适 逃 逄 逅 逆
009008           逈
00900b..009011   逋 逌 逍 逎 透 逐 逑
009013..00901b   逓 途 逕 逖 逗 逘 這 通 逛
00901d..009023   逝 逞 速 造 逡 逢 連
009027..00902a   逧 逨 逩 逪
00902c..00902f   逬 逭 逮 逯
009031..009039   週 進 逳 逴 逵 逶 逷 逸 逹
00903c           逼
00903e..00903f   逾 逿
009041..009045   遁 遂 遃 遄 遅
009047           遇
009049..009056   遉 遊 運 遌 遍 過 遏 遐 遑 遒 道 達 違 遖
009058..009059   遘 遙
00905b..00905e   遛 遜 遝 遞
009060..009063   遠 遡 遢 遣
009065..009069   遥 遦 遧 遨 適
00906c..009070   遬 遭 遮 遯 遰
009072           遲
009074..00907a   遴 遵 遶 遷 選 遹 遺
00907c..00907d   遼 遽
00907f..009085   避 邀 邁 邂 邃 還 邅
009087..00908c   邇 邈 邉 邊 邋 邌
00908e..009091   邎 邏 邐 邑
009095           邕
009097..009099   邗 邘 邙
00909b           邛
0090a0..0090a3   邠 邡 邢 那
0090a5..0090a6   邥 邦
0090a8           邨
0090aa           邪
0090af..0090b6   邯 邰 邱 邲 邳 邴 邵 邶
0090b8           邸
0090bd..0090be   邽 邾
0090c1           郁
0090c3..0090c5   郃 郄 郅
0090c7..0090c8   郇 郈
0090ca           郊
0090cc           郌
0090ce           郎
0090d2           郒
0090d5           郕
0090d7..0090d9   郗 郘 郙
0090db..0090df   郛 郜 郝 郞 郟
0090e1..0090e2   郡 郢
0090e4..0090e5   郤 郥
0090e8           部
0090eb           郫
0090ed           郭
0090ef..0090f0   郯 郰
0090f2           郲
0090f4..0090f7   郴 郵 郶 郷
0090fd..009100   都 郾 郿 鄀
009102           鄂
009104..009106   鄄 鄅 鄆
009108           鄈
00910d           鄍
009110           鄐
009112           鄒
009114..00911a   鄔 鄕 鄖 鄗 鄘 鄙 鄚
00911c           鄜
00911e           鄞
009120           鄠
009122..009123   鄢 鄣
009125           鄥
009127           鄧
009129           鄩
00912d..009132   鄭 鄮 鄯 鄰 鄱 鄲
009134           鄴
009136..009137   鄶 鄷
009139..00913a   鄹 鄺
00913c..00913d   鄼 鄽
009143           酃
009146..00914f   酆 酇 酈 酉 酊 酋 酌 配 酎 酏
009152..009154   酒 酓 酔
009156..00915b   酖 酗 酘 酙 酚 酛
009161..009165   酡 酢 酣 酤 酥
009167           酧
009169..00916a   酩 酪
00916c..00916d   酬 酭
009172..009175   酲 酳 酴 酵
009177..00917b   酷 酸 酹 酺 酻
009181..009183   醁 醂 醃
009185..009187   醅 醆 醇
009189..00918b   醉 醊 醋
00918d..00918e   醍 醎
009190..009195   醐 醑 醒 醓 醔 醕
009197..009198   醗 醘
00919c           醜
00919e           醞
0091a1..0091a2   醡 醢
0091a4           醤
0091a6           醦
0091a8           醨
0091aa..0091b6   醪 醫 醬 醭 醮 醯 醰 醱 醲 醳 醴 醵 醶
0091b8           醸
0091ba..0091bd   醺 醻 醼 醽
0091bf..0091c9   醿 釀 釁 釂 釃 釄 釅 釆 采 釈 釉
0091cb..0091d1   釋 里 重 野 量 釐 金
0091d3..0091d4   釓 釔
0091d6..0091df   釖 釗 釘 釙 釚 釛 釜 針 釞 釟
0091e1           釡
0091e3..0091e7   釣 釤 釥 釦 釧
0091e9..0091ea   釩 釪
0091ec..0091f1   釬 釭 釮 釯 釰 釱
0091f5..0091f7   釵 釶 釷
0091f9           釹
0091fb..0091fd   釻 釼 釽
0091ff..009201   釿 鈀 鈁
009204..009207   鈄 鈅 鈆 鈇
009209..00920a   鈉 鈊
00920c..00920e   鈌 鈍 鈎
009210..009218   鈐 鈑 鈒 鈓 鈔 鈕 鈖 鈗 鈘
00921c..00921e   鈜 鈝 鈞
009223..009226   鈣 鈤 鈥 鈦
009228..009229   鈨 鈩
00922c           鈬
00922e..009230   鈮 鈯 鈰
